;denominador;numerador;Frequência;P-value;Qtd_1_Denom;Qtd_0_Demon;D0N0;D0N1;D1N0;D1N1
4313;RMDQ4_v1;D32;0.307692307692308;0.94178381711529;26;92;63;29;18;8
4314;RMDQ5_v1;D32;0.484848484848485;0.0124562963042038;33;85;64;21;17;16
4315;RMDQ6_v1;D32;0.448275862068966;0.0717742484575685;29;89;65;24;16;13
4316;RMDQ7_v1;D32;0.5;0.0522641699448741;20;97;70;27;10;10
4317;RMDQ8_v1;D32;0.25;0.771897165960905;4;113;77;36;3;1
4318;RMDQ9_v1;D32;0.444444444444444;0.203508542098318;18;99;70;29;10;8
4319;RMDQ10_v1;D32;0.363636363636364;0.595724348514155;22;95;66;29;14;8
4320;RMDQ11_v1;D32;0.391304347826087;0.387744320673872;23;94;66;28;14;9
4321;RMDQ12_v1;D32;0.454545454545455;0.121576839489585;22;95;68;27;12;10
4322;RMDQ13_v1;D32;0.454545454545455;0.121576839489585;22;95;68;27;12;10
4323;RMDQ14_v1;D32;0.36;0.595674078532934;25;92;64;28;16;9
4324;RMDQ15_v1;D32;0.466666666666667;0.179643317519845;15;102;72;30;8;7
4325;RMDQ16_v1;D32;0.421052631578947;0.28303452459432;19;98;69;29;11;8
4326;RMDQ17_v1;D32;0.318181818181818;0.982651985520405;22;95;65;30;15;7
4327;RMDQ18_v1;D32;0.35;0.721396218577618;20;97;67;30;13;7
4328;RMDQ19_v1;D32;0.5625;0.0226100314380063;16;101;73;28;7;9
4329;RMDQ20_v1;D32;0.380952380952381;0.481406246914079;21;96;67;29;13;8
4330;RMDQ21_v1;D32;0.416666666666667;0.235337191916833;24;93;66;27;14;10
4331;RMDQ22_v1;D32;0.45;0.157705102959809;20;97;69;28;11;9
4332;RMDQ23_v1;D32;0.421052631578947;0.28303452459432;19;98;69;29;11;8
4333;RMDQ24_v1;D32;0.421052631578947;0.28303452459432;19;98;69;29;11;8
4334;DN4 - Queimação;D32;0.339622641509434;0.355648448700288;53;65;48;17;35;18
4335;DN4 - Sensação de frio dolorosa;D32;0.333333333333333;0.658997444668027;24;94;67;27;16;8
4336;DN4 - Choque elétrico;D32;0.333333333333333;0.629869187939028;36;83;59;24;24;12
4337;DN4 - Formigamento;D32;0.354838709677419;0.460863469086601;31;88;63;25;20;11
4338;DN4 - Alfinetada e agulhada;D32;0.25;0.411396162515402;36;83;56;27;27;9
4339;DN4 - Adormecimento;D32;0.363636363636364;0.320606593923282;33;85;62;23;21;12
4340;DN4 - Coceira;D32;0.166666666666667;0.457221398349819;6;113;78;35;5;1
4341;DH4 - Hipoestesia ao toque;D32;0;0.132429438284423;5;114;78;36;5;0
4342;DN4 - Hipoestesia a picada de agulha;D32;0;0.132429438284423;5;114;78;36;5;0
4343;DN4 - Escovação;D32;0;0.180283502753194;4;115;79;36;4;0
4344;Fuma;D33;0.0869565217391304;0.975421663860221;46;82;75;7;42;4
4345;Cirurgia_coluna;D33;0.0727272727272727;0.892205853201895;55;63;58;5;51;4
4346;Aposentado;D33;0.032258064516129;0.239491685490066;31;101;91;10;30;1
4347;Desempregado;D33;0.04;0.372458603077569;25;105;95;10;24;1
4348;Licenca_Medica;D33;0;0.168668618887815;18;114;103;11;18;0
4349;Aposentado_Invalidez;D33;0;0.401389692847172;8;123;113;10;8;0
4350;Analg.e9.sicos;D33;0.0909090909090909;0.936441443032889;88;42;38;4;80;8
4351;OutraDoenca;D33;0.08;0.701522711884324;50;80;72;8;46;4
4352;Dor_costas;D33;0.0989010989010989;0.753858312966399;91;37;34;3;82;9
4353;Dor_pernas;D33;0.163636363636364;0.0198896607881082;55;72;69;3;46;9
4354;Retornar_trabalho;D33;0.05;0.547528200173061;20;99;90;9;19;1
4355;Masc;D33;0.0795454545454545;0.628548760174048;88;48;43;5;81;7
4356;Fem;D33;0.104166666666667;0.628548760174048;48;88;81;7;43;5
4357;Casado_Amasiado;D33;0.0727272727272727;0.599295017189989;55;81;73;8;51;4
4358;Solteiro;D33;0.11864406779661;0.273768136718333;59;77;72;5;52;7
4359;Separado_Divorciado;D33;0;0.398060116685702;7;129;117;12;7;0
4360;X4;D33;0.333333333333333;0.130153483589304;3;133;122;11;2;1
4361;X5;D33;0;0.657612161666932;2;134;122;12;2;0
4362;X6;D33;0;0.306766347454945;10;126;114;12;10;0
4363;Livrar_costas;D33;0.0930232558139535;0.0396368172231428;86;14;10;4;78;8
4364;Livrar_perna;D33;0.285714285714286;0.0396368172231428;14;86;78;8;10;4
4365;Livrar_perda_sens;D33;NA;NA;0;100;88;12;0;0
4366;D1;D33;0;0.75486151575449;1;135;123;12;1;0
4367;D15;D33;0.285714285714286;0.0585717946693723;7;129;119;10;5;2
4368;D16;D33;0.05;0.513907330318457;20;116;105;11;19;1
4369;D17;D33;0;0.478474042466117;5;131;119;12;5;0
4370;D18;D33;0;0.185269593670831;16;120;108;12;16;0
4371;D19;D33;0;0.398060116685702;7;129;117;12;7;0
4372;D2;D33;0;0.364426724716409;8;128;116;12;8;0
4373;D20;D33;0;0.364426724716409;8;128;116;12;8;0
4374;D21;D33;0.285714285714286;0.0585717946693723;7;129;119;10;5;2
4375;D22;D33;0;0.657612161666932;2;134;122;12;2;0
4376;D23;D33;0;0.657612161666932;2;134;122;12;2;0
4377;D24;D33;0.0384615384615385;0.319764612861751;26;110;99;11;25;1
4378;D25;D33;0;0.527695676048595;4;132;120;12;4;0
4379;D26;D33;0;0.657612161666932;2;134;122;12;2;0
4380;D27;D33;0;0.478474042466117;5;131;119;12;5;0
4381;D28;D33;0;0.435751751824147;6;130;118;12;6;0
4382;D29;D33;0.0476190476190476;0.26430861560947;42;94;84;10;40;2
4383;D3;D33;0;0.657612161666932;2;134;122;12;2;0
4384;D30;D33;0.145161290322581;0.0321625129820207;62;74;71;3;53;9
4385;D31;D33;0.470588235294118;2,82E+05;17;119;115;4;9;8
4386;D32;D33;0.0810810810810811;0.857289318892686;37;99;90;9;34;3
4387;D33;D33;1;2,00E-17;12;124;124;0;0;12
4388;D34;D33;0;0.585850572100077;3;133;121;12;3;0
4389;D35;D33;0;0.657612161666932;2;134;122;12;2;0
4390;D36;D33;0.25;0.096359635700202;8;128;118;10;6;2
4391;D37;D33;0;0.111001947689872;22;114;102;12;22;0
4392;D38;D33;0.666666666666667;0.000354464736547489;3;133;123;10;1;2
4393;D39;D33;0;0.201486735257118;15;121;109;12;15;0
4394;D4;D33;0;0.527695676048595;4;132;120;12;4;0
4395;D40;D33;0.4;0.0122700258445425;5;131;121;10;3;2
4396;D41;D33;0;0.398060116685702;7;129;117;12;7;0
4397;D42;D33;0;0.585850572100077;3;133;121;12;3;0
4398;D43;D33;0;0.585850572100077;3;133;121;12;3;0
4399;D44;D33;0.0789473684210526;0.812039387153345;38;98;89;9;35;3
4400;D45;D33;0.666666666666667;1,38E+01;12;124;120;4;4;8
4401;D46;D33;0.0789473684210526;0.812039387153345;38;98;89;9;35;3
4402;D47;D33;0.583333333333333;2,41E+04;12;124;119;5;5;7
4403;D48;D33;0.0384615384615385;0.319764612861751;26;110;99;11;25;1
4404;D49;D33;0.692307692307692;6,78E-02;13;123;120;3;4;9
4405;D5;D33;0;0.585850572100077;3;133;121;12;3;0
4406;D50;D33;0;0.657612161666932;2;134;122;12;2;0
4407;D51;D33;0;0.75486151575449;1;135;123;12;1;0
4408;D52;D33;0;0.657612161666932;2;134;122;12;2;0
4409;D53;D33;0;0.657612161666932;2;134;122;12;2;0
4410;D9;D33;0;0.75486151575449;1;135;123;12;1;0
4411;RMDQ1_v1;D33;0.13953488372093;0.582170908878456;43;73;67;6;37;6
4412;RMDQ2_v1;D33;0.106382978723404;0.940510844341231;47;69;62;7;42;5
4413;RMDQ3_v1;D33;0.0277777777777778;0.0783691601235595;36;82;71;11;35;1
4414;RMDQ4_v1;D33;0;0.0520168860438896;26;92;80;12;26;0
4415;RMDQ5_v1;D33;0.0303030303030303;0.109880046842287;33;85;74;11;32;1
4416;RMDQ6_v1;D33;0.0344827586206897;0.16792704685569;29;89;78;11;28;1
4417;RMDQ7_v1;D33;0.05;0.394788570407184;20;97;86;11;19;1
4418;RMDQ8_v1;D33;0;0.491461520297486;4;113;101;12;4;0
4419;RMDQ9_v1;D33;0.0555555555555556;0.474829810654609;18;99;88;11;17;1
4420;RMDQ10_v1;D33;0.0909090909090909;0.8415073123212;22;95;85;10;20;2
4421;RMDQ11_v1;D33;0.0434782608695652;0.297401424086814;23;94;83;11;22;1
4422;RMDQ12_v1;D33;0.0454545454545455;0.327168795969465;22;95;84;11;21;1
4423;RMDQ13_v1;D33;0.0454545454545455;0.327168795969465;22;95;84;11;21;1
4424;RMDQ14_v1;D33;0.04;0.244921732627562;25;92;81;11;24;1
4425;RMDQ15_v1;D33;0.0666666666666667;0.623569558117348;15;102;91;11;14;1
4426;RMDQ16_v1;D33;0.0526315789473684;0.433119831393324;19;98;87;11;18;1
4427;RMDQ17_v1;D33;0.0454545454545455;0.327168795969465;22;95;84;11;21;1
4428;RMDQ18_v1;D33;0.05;0.394788570407184;20;97;86;11;19;1
4429;RMDQ19_v1;D33;0.0625;0.569679711109244;16;101;90;11;15;1
4430;RMDQ20_v1;D33;0.0476190476190476;0.359555505535032;21;96;85;11;20;1
4431;RMDQ21_v1;D33;0.0416666666666667;0.27004794320233;24;93;82;11;23;1
4432;RMDQ22_v1;D33;0.05;0.394788570407184;20;97;86;11;19;1
4433;RMDQ23_v1;D33;0.105263157894737;0.966202918505237;19;98;88;10;17;2
4434;RMDQ24_v1;D33;0.0526315789473684;0.433119831393324;19;98;87;11;18;1
4435;DN4 - Queimação;D33;0.132075471698113;0.324155928560668;53;65;60;5;46;7
4436;DN4 - Sensação de frio dolorosa;D33;0.0833333333333333;0.738794323369912;24;94;84;10;22;2
4437;DN4 - Choque elétrico;D33;0.194444444444444;0.0255298524370368;36;83;78;5;29;7
4438;DN4 - Formigamento;D33;0.290322580645161;4,62E+09;31;88;85;3;22;9
4439;DN4 - Alfinetada e agulhada;D33;0.194444444444444;0.0255298524370368;36;83;78;5;29;7
4440;DN4 - Adormecimento;D33;0.181818181818182;0.072771525257529;33;85;79;6;27;6
4441;DN4 - Coceira;D33;0.166666666666667;0.582656910389208;6;113;102;11;5;1
4442;DH4 - Hipoestesia ao toque;D33;0;0.444226067014997;5;114;102;12;5;0
4443;DN4 - Hipoestesia a picada de agulha;D33;0;0.444226067014997;5;114;102;12;5;0
4444;DN4 - Escovação;D33;0;0.495666894505734;4;115;103;12;4;0
4445;Fuma;D34;0.0652173913043478;0.0192774091404522;46;82;82;0;43;3
4446;Cirurgia_coluna;D34;0.0363636363636364;0.126868659625014;55;63;63;0;53;2
4447;Aposentado;D34;0.032258064516129;0.683966586356629;31;101;99;2;30;1
4448;Desempregado;D34;0.08;0.0349279503975996;25;105;104;1;23;2
4449;Licenca_Medica;D34;0.111111111111111;0.0067800176274091;18;114;113;1;16;2
4450;Aposentado_Invalidez;D34;0;0.654967047400161;8;123;120;3;8;0
4451;Analg.e9.sicos;D34;0.0227272727272727;0.969342526948564;88;42;41;1;86;2
4452;OutraDoenca;D34;0.02;0.853450236972764;50;80;78;2;49;1
4453;Dor_costas;D34;0.021978021978022;0.8640934850506;91;37;36;1;89;2
4454;Dor_pernas;D34;0.0181818181818182;0.724215349818446;55;72;70;2;54;1
4455;Retornar_trabalho;D34;0;0.43040343200463;20;99;96;3;20;0
4456;Masc;D34;0.0113636363636364;0.250216747845471;88;48;46;2;87;1
4457;Fem;D34;0.0416666666666667;0.250216747845471;48;88;87;1;46;2
4458;Casado_Amasiado;D34;0.0181818181818182;0.799755909415403;55;81;79;2;54;1
4459;Solteiro;D34;0.0338983050847458;0.410577598948078;59;77;76;1;57;2
4460;Separado_Divorciado;D34;0;0.683274873050331;7;129;126;3;7;0
4461;X4;D34;0;0.792511685634946;3;133;130;3;3;0
4462;X5;D34;0;0.830565083280277;2;134;131;3;2;0
4463;X6;D34;0;0.621714056090023;10;126;123;3;10;0
4464;Livrar_costas;D34;0.0232558139534884;0.564351319818157;86;14;14;0;84;2
4465;Livrar_perna;D34;0;0.564351319818157;14;86;84;2;14;0
4466;Livrar_perda_sens;D34;NA;NA;0;100;98;2;0;0
4467;D1;D34;0;0.880178390709511;1;135;132;3;1;0
4468;D15;D34;0.142857142857143;0.0254648673683159;7;129;127;2;6;1
4469;D16;D34;0.05;0.356947483268678;20;116;114;2;19;1
4470;D17;D34;0;0.732216032264721;5;131;128;3;5;0
4471;D18;D34;0;0.522466034450895;16;120;117;3;16;0
4472;D19;D34;0;0.683274873050331;7;129;126;3;7;0
4473;D2;D34;0.25;6,05E+08;8;128;127;1;6;2
4474;D20;D34;0;0.66148119738657;8;128;125;3;8;0
4475;D21;D34;0;0.683274873050331;7;129;126;3;7;0
4476;D22;D34;0;0.830565083280277;2;134;131;3;2;0
4477;D23;D34;0;0.830565083280277;2;134;131;3;2;0
4478;D24;D34;0.0384615384615385;0.526615348065255;26;110;108;2;25;1
4479;D25;D34;0;0.760447734150187;4;132;129;3;4;0
4480;D26;D34;0;0.830565083280277;2;134;131;3;2;0
4481;D27;D34;0;0.732216032264721;5;131;128;3;5;0
4482;D28;D34;0;0.706710630318467;6;130;127;3;6;0
4483;D29;D34;0.0238095238095238;0.925969626755765;42;94;92;2;41;1
4484;D3;D34;0;0.830565083280277;2;134;131;3;2;0
4485;D30;D34;0;0.108893323090039;62;74;71;3;62;0
4486;D31;D34;0.0588235294117647;0.269885467194664;17;119;117;2;16;1
4487;D32;D34;0;0.284282472208915;37;99;96;3;37;0
4488;D33;D34;0;0.585850572100077;12;124;121;3;12;0
4489;D34;D34;1;2,00E-17;3;133;133;0;0;3
4490;D35;D34;0.5;3,55E+08;2;134;132;2;1;1
4491;D36;D34;0;0.66148119738657;8;128;125;3;8;0
4492;D37;D34;0.0454545454545455;0.414470989930587;22;114;112;2;21;1
4493;D38;D34;0;0.792511685634946;3;133;130;3;3;0
4494;D39;D34;0;0.537448305795192;15;121;118;3;15;0
4495;D4;D34;0.25;0.00162957881054941;4;132;130;2;3;1
4496;D40;D34;0;0.732216032264721;5;131;128;3;5;0
4497;D41;D34;0;0.683274873050331;7;129;126;3;7;0
4498;D42;D34;0;0.792511685634946;3;133;130;3;3;0
4499;D43;D34;0.333333333333333;0.000205681391078371;3;133;131;2;2;1
4500;D44;D34;0;0.275429552882231;38;98;95;3;38;0
4501;D45;D34;0;0.585850572100077;12;124;121;3;12;0
4502;D46;D34;0;0.275429552882231;38;98;95;3;38;0
4503;D47;D34;0;0.585850572100077;12;124;121;3;12;0
4504;D48;D34;0;0.394480841695529;26;110;107;3;26;0
4505;D49;D34;0;0.569079451848605;13;123;120;3;13;0
4506;D5;D34;0.666666666666667;1,51E+00;3;133;132;1;1;2
4507;D50;D34;1;2,39E-07;2;134;133;1;0;2
4508;D51;D34;1;2,34E+03;1;135;133;2;0;1
4509;D52;D34;0.5;3,55E+08;2;134;132;2;1;1
4510;D53;D34;0.5;3,55E+08;2;134;132;2;1;1
4511;D9;D34;1;2,34E+03;1;135;133;2;0;1
4512;RMDQ1_v1;D34;0.0232558139534884;0.920972823893012;43;73;72;1;42;1
4513;RMDQ2_v1;D34;0.0212765957446809;0.954032179312802;47;69;68;1;46;1
4514;RMDQ3_v1;D34;0.0277777777777778;0.545973330618042;36;82;81;1;35;1
4515;RMDQ4_v1;D34;0;0.448293654715812;26;92;90;2;26;0
4516;RMDQ5_v1;D34;0.0303030303030303;0.483790516345729;33;85;84;1;32;1
4517;RMDQ6_v1;D34;0.0344827586206897;0.399633662575936;29;89;88;1;28;1
4518;RMDQ7_v1;D34;0.05;0.212447592946906;20;97;96;1;19;1
4519;RMDQ8_v1;D34;0;0.788407006817525;4;113;111;2;4;0
4520;RMDQ9_v1;D34;0.0555555555555556;0.17114046257831;18;99;98;1;17;1
4521;RMDQ10_v1;D34;0.0454545454545455;0.254752373169046;22;95;94;1;21;1
4522;RMDQ11_v1;D34;0.0434782608695652;0.276118902707155;23;94;93;1;22;1
4523;RMDQ12_v1;D34;0.0454545454545455;0.254752373169046;22;95;94;1;21;1
4524;RMDQ13_v1;D34;0.0454545454545455;0.254752373169046;22;95;94;1;21;1
4525;RMDQ14_v1;D34;0.04;0.319048948084802;25;92;91;1;24;1
4526;RMDQ15_v1;D34;0.0666666666666667;0.112657006702594;15;102;101;1;14;1
4527;RMDQ16_v1;D34;0.0526315789473684;0.191631215221544;19;98;97;1;18;1
4528;RMDQ17_v1;D34;0.0454545454545455;0.254752373169046;22;95;94;1;21;1
4529;RMDQ18_v1;D34;0.05;0.212447592946906;20;97;96;1;19;1
4530;RMDQ19_v1;D34;0.0625;0.131531494087171;16;101;100;1;15;1
4531;RMDQ20_v1;D34;0.0476190476190476;0.233510138206751;21;96;95;1;20;1
4532;RMDQ21_v1;D34;0.0416666666666667;0.297563754888929;24;93;92;1;23;1
4533;RMDQ22_v1;D34;0.05;0.212447592946906;20;97;96;1;19;1
4534;RMDQ23_v1;D34;0.0526315789473684;0.191631215221544;19;98;97;1;18;1
4535;RMDQ24_v1;D34;0.0526315789473684;0.191631215221544;19;98;97;1;18;1
4536;DN4 - Queimação;D34;0.0377358490566038;0.442942687132334;53;65;64;1;51;2
4537;DN4 - Sensação de frio dolorosa;D34;0.0416666666666667;0.571125001077476;24;94;92;2;23;1
4538;DN4 - Choque elétrico;D34;0.0555555555555556;0.164313056647265;36;83;82;1;34;2
4539;DN4 - Formigamento;D34;0.0645161290322581;0.104500621656448;31;88;87;1;29;2
4540;DN4 - Alfinetada e agulhada;D34;0.0555555555555556;0.164313056647265;36;83;82;1;34;2
4541;DN4 - Adormecimento;D34;0.0606060606060606;0.130326862481361;33;85;84;1;31;2
4542;DN4 - Coceira;D34;0.166666666666667;0.0233141434108428;6;113;111;2;5;1
4543;DH4 - Hipoestesia ao toque;D34;0.4;4,71E+06;5;114;113;1;3;2
4544;DN4 - Hipoestesia a picada de agulha;D34;0.4;4,71E+06;5;114;113;1;3;2
4545;DN4 - Escovação;D34;0.5;7,19E+04;4;115;114;1;2;2
4546;Fuma;D35;0.0434782608695652;0.0570268627122226;46;82;82;0;44;2
4547;Cirurgia_coluna;D35;0.0363636363636364;0.126868659625014;55;63;63;0;53;2
4548;Aposentado;D35;0.032258064516129;0.372732044491854;31;101;100;1;30;1
4549;Desempregado;D35;0.08;0.00349099856431804;25;105;105;0;23;2
4550;Licenca_Medica;D35;0.0555555555555556;0.131038190578192;18;114;113;1;17;1
4551;Aposentado_Invalidez;D35;0;0.71626653488051;8;123;121;2;8;0
4552;Analg.e9.sicos;D35;0.0227272727272727;0.324814833547299;88;42;42;0;86;2
4553;OutraDoenca;D35;0.02;0.73534779052376;50;80;79;1;49;1
4554;Dor_costas;D35;0.021978021978022;0.363404269902099;91;37;37;0;89;2
4555;Dor_pernas;D35;0.0181818181818182;0.847314996250213;55;72;71;1;54;1
4556;Retornar_trabalho;D35;0;0.52148919720768;20;99;97;2;20;0
4557;Masc;D35;0.0227272727272727;0.292693309963762;88;48;48;0;86;2
4558;Fem;D35;0;0.292693309963762;48;88;86;2;48;0
4559;Casado_Amasiado;D35;0;0.240392003376903;55;81;79;2;55;0
4560;Solteiro;D35;0.0338983050847458;0.103606764411036;59;77;77;0;57;2
4561;Separado_Divorciado;D35;0;0.739976909027013;7;129;127;2;7;0
4562;X4;D35;0;0.830565083280277;3;133;131;2;3;0
4563;X5;D35;0;0.861819671758601;2;134;132;2;2;0
4564;X6;D35;0;0.688146459888278;10;126;124;2;10;0
4565;Livrar_costas;D35;0.0116279069767442;0.685105670480977;86;14;14;0;85;1
4566;Livrar_perna;D35;0;0.685105670480977;14;86;85;1;14;0
4567;Livrar_perda_sens;D35;NA;NA;0;100;99;1;0;0
4568;D1;D35;0;0.902407153906854;1;135;133;2;1;0
4569;D15;D35;0.142857142857143;0.00382637942754141;7;129;128;1;6;1
4570;D16;D35;0.05;0.155663891032951;20;116;115;1;19;1
4571;D17;D35;0;0.780748527710185;5;131;129;2;5;0
4572;D18;D35;0.0625;0.0908805539668756;16;120;119;1;15;1
4573;D19;D35;0;0.739976909027013;7;129;127;2;7;0
4574;D2;D35;0.125;0.00755433235506732;8;128;127;1;7;1
4575;D20;D35;0;0.721704213787294;8;128;126;2;8;0
4576;D21;D35;0;0.739976909027013;7;129;127;2;7;0
4577;D22;D35;0;0.861819671758601;2;134;132;2;2;0
4578;D23;D35;0;0.861819671758601;2;134;132;2;2;0
4579;D24;D35;0;0.488520668794022;26;110;108;2;26;0
4580;D25;D35;0;0.804124066880639;4;132;130;2;4;0
4581;D26;D35;0;0.861819671758601;2;134;132;2;2;0
4582;D27;D35;0;0.780748527710185;5;131;129;2;5;0
4583;D28;D35;0;0.759543172318368;6;130;128;2;6;0
4584;D29;D35;0;0.340923749246409;42;94;92;2;42;0
4585;D3;D35;0;0.861819671758601;2;134;132;2;2;0
4586;D30;D35;0;0.192198319028589;62;74;72;2;62;0
4587;D31;D35;0;0.590234194210651;17;119;117;2;17;0
4588;D32;D35;0;0.383757260247278;37;99;97;2;37;0
4589;D33;D35;0;0.657612161666932;12;124;122;2;12;0
4590;D34;D35;0.333333333333333;3,55E+08;3;133;132;1;2;1
4591;D35;D35;1;2,00E-17;2;134;134;0;0;2
4592;D36;D35;0;0.721704213787294;8;128;126;2;8;0
4593;D37;D35;0.0454545454545455;0.190650271604753;22;114;113;1;21;1
4594;D38;D35;0;0.830565083280277;3;133;131;2;3;0
4595;D39;D35;0;0.615926597177117;15;121;119;2;15;0
4596;D4;D35;0.5;2,74E-02;4;132;132;0;2;2
4597;D40;D35;0;0.780748527710185;5;131;129;2;5;0
4598;D41;D35;0;0.739976909027013;7;129;127;2;7;0
4599;D42;D35;0;0.830565083280277;3;133;131;2;3;0
4600;D43;D35;0;0.830565083280277;3;133;131;2;3;0
4601;D44;D35;0;0.374983020515037;38;98;96;2;38;0
4602;D45;D35;0;0.657612161666932;12;124;122;2;12;0
4603;D46;D35;0;0.374983020515037;38;98;96;2;38;0
4604;D47;D35;0;0.657612161666932;12;124;122;2;12;0
4605;D48;D35;0;0.488520668794022;26;110;108;2;26;0
4606;D49;D35;0;0.643234299777126;13;123;121;2;13;0
4607;D5;D35;0.333333333333333;3,55E+08;3;133;132;1;2;1
4608;D50;D35;0;0.861819671758601;2;134;132;2;2;0
4609;D51;D35;1;2,11E-02;1;135;134;1;0;1
4610;D52;D35;0;0.861819671758601;2;134;132;2;2;0
4611;D53;D35;0;0.861819671758601;2;134;132;2;2;0
4612;D9;D35;1;2,11E-02;1;135;134;1;0;1
4613;RMDQ1_v1;D35;0.0232558139534884;0.419839443150142;43;73;73;0;42;1
4614;RMDQ2_v1;D35;0.0212765957446809;0.471846992882068;47;69;69;0;46;1
4615;RMDQ3_v1;D35;0.0277777777777778;0.1296036170137;36;82;82;0;35;1
4616;RMDQ4_v1;D35;0;0.593426957598424;26;92;91;1;26;0
4617;RMDQ5_v1;D35;0.0303030303030303;0.107014020238433;33;85;85;0;32;1
4618;RMDQ6_v1;D35;0.0344827586206897;0.0785236958912466;29;89;89;0;28;1
4619;RMDQ7_v1;D35;0.05;0.0269843768229582;20;97;97;0;19;1
4620;RMDQ8_v1;D35;0;0.850129340451501;4;113;112;1;4;0
4621;RMDQ9_v1;D35;0.0555555555555556;0.0185080139064539;18;99;99;0;17;1
4622;RMDQ10_v1;D35;0.0454545454545455;0.0368916317321308;22;95;95;0;21;1
4623;RMDQ11_v1;D35;0.0434782608695652;0.0423242826421271;23;94;94;0;22;1
4624;RMDQ12_v1;D35;0.0454545454545455;0.0368916317321308;22;95;95;0;21;1
4625;RMDQ13_v1;D35;0.0454545454545455;0.0368916317321308;22;95;95;0;21;1
4626;RMDQ14_v1;D35;0.04;0.0540315515408075;25;92;92;0;24;1
4627;RMDQ15_v1;D35;0.0666666666666667;0.00882146183803565;15;102;102;0;14;1
4628;RMDQ16_v1;D35;0.0526315789473684;0.0225562523721356;19;98;98;0;18;1
4629;RMDQ17_v1;D35;0.0454545454545455;0.0368916317321308;22;95;95;0;21;1
4630;RMDQ18_v1;D35;0.05;0.0269843768229582;20;97;97;0;19;1
4631;RMDQ19_v1;D35;0.0625;0.0116267347685025;16;101;101;0;15;1
4632;RMDQ20_v1;D35;0.0476190476190476;0.0317705146451596;21;96;96;0;20;1
4633;RMDQ21_v1;D35;0.0416666666666667;0.0480451702617448;24;93;93;0;23;1
4634;RMDQ22_v1;D35;0.05;0.0269843768229582;20;97;97;0;19;1
4635;RMDQ23_v1;D35;0.0526315789473684;0.0225562523721356;19;98;98;0;18;1
4636;RMDQ24_v1;D35;0.0526315789473684;0.0225562523721356;19;98;98;0;18;1
4637;DN4 - Queimação;D35;0.0188679245283019;0.266069863620088;53;65;65;0;52;1
4638;DN4 - Sensação de frio dolorosa;D35;0;0.611841971208142;24;94;93;1;24;0
4639;DN4 - Choque elétrico;D35;0.0277777777777778;0.127302516839353;36;83;83;0;35;1
4640;DN4 - Formigamento;D35;0.032258064516129;0.0906514651303281;31;88;88;0;30;1
4641;DN4 - Alfinetada e agulhada;D35;0.0277777777777778;0.127302516839353;36;83;83;0;35;1
4642;DN4 - Adormecimento;D35;0.0303030303030303;0.107014020238433;33;85;85;0;32;1
4643;DN4 - Coceira;D35;0.166666666666667;1,31E+09;6;113;113;0;5;1
4644;DH4 - Hipoestesia ao toque;D35;0.2;1,63E+07;5;114;114;0;4;1
4645;DN4 - Hipoestesia a picada de agulha;D35;0.2;1,63E+07;5;114;114;0;4;1
4646;DN4 - Escovação;D35;0.25;7,26E+06;4;115;115;0;3;1
4647;Fuma;D36;0.0869565217391304;0.108087059239421;46;82;80;2;42;4
4648;Cirurgia_coluna;D36;0.109090909090909;0.00712608896570684;55;63;63;0;49;6
4649;Aposentado;D36;0.0645161290322581;0.744241612082321;31;101;96;5;29;2
4650;Desempregado;D36;0.08;0.519153654398101;25;105;100;5;23;2
4651;Licenca_Medica;D36;0.166666666666667;0.0206108814462578;18;114;110;4;15;3
4652;Aposentado_Invalidez;D36;0;0.487975992982874;8;123;116;7;8;0
4653;Analg.e9.sicos;D36;0.0340909090909091;0.0594303771813325;88;42;37;5;85;3
4654;OutraDoenca;D36;0.06;0.953983258857795;50;80;75;5;47;3
4655;Dor_costas;D36;0.043956043956044;0.17406518157812;91;37;33;4;87;4
4656;Dor_pernas;D36;0.0909090909090909;0.257717744087945;55;72;69;3;50;5
4657;Retornar_trabalho;D36;0;0.188073875208292;20;99;91;8;20;0
4658;Masc;D36;0.0568181818181818;0.892946837110376;88;48;45;3;83;5
4659;Fem;D36;0.0625;0.892946837110376;48;88;83;5;45;3
